Year,District,Total cases,Total deaths,District code,No:of villages inhabited,No:of villages uninhabited,Number of towns,Number of households,Total population,Males,Females,Area(In sq . km),Population per sq . Km,Number of Sub Centres,Number of  Primary Health Centres,Number of Community Health Centres,Sub Divisional Hospital,District Hospital,Percent_Female,Avg_Household_Size,Total_Health_Facilities,Total_Hospitals,Facilities_Per_100k,Hospitals_Per_100k,Percent_Male,Population_Density in sq km
2005,Upper Subansiri,920.0,0.0,249.0,543.0,10.0,1.0,15869.0,83448.0,41758.0,41690.0,7032.0,12.0,0.0,0.0,0.0,0.0,1.0,49.95925606365641,5.2585544142668095,0.0,1.0,0.0,1.1983510689291534,50.04074393634359,12.0
2005,West Kameng,198.0,0.0,246.0,260.0,23.0,3.0,18159.0,83947.0,46155.0,37792.0,7422.0,11.0,0.0,0.0,0.0,0.0,1.0,45.0188809606061,4.622886722837161,0.0,1.0,0.0,1.1912277984919055,54.9811190393939,11.0
2005,West Siang,4409.0,0.0,250.0,444.0,17.0,2.0,21231.0,112274.0,58168.0,54106.0,8325.0,13.0,0.0,0.0,0.0,0.0,1.0,48.19103265226144,5.2882106353916445,0.0,1.0,0.0,0.8906781623528155,51.808967347738566,13.0
2005,Barpeta,1745.0,1.0,303.0,825.0,10.0,9.0,337929.0,1693622.0,867004.0,826618.0,2282.0,742.0,264.0,50.0,7.0,1.0,1.0,48.80770325373667,5.0117687443220325,321.0,2.0,18.95346187047641,0.1180901051120025,51.19229674626333,742.0
2005,Bongaigaon,2880.0,0.0,319.0,535.0,28.0,5.0,150018.0,738804.0,375818.0,362986.0,1093.0,676.0,87.0,30.0,2.0,0.0,1.0,49.13156940135679,4.924769027716674,119.0,1.0,16.1071136593738,0.1353538962972588,50.86843059864321,676.0
2005,Cachar,2807.0,0.0,316.0,998.0,42.0,19.0,379955.0,1736617.0,886284.0,850333.0,3786.0,459.0,269.0,30.0,1.0,0.0,1.0,48.96491281612468,4.570585990446237,300.0,1.0,17.274966213045246,0.0575832207101508,51.03508718387532,459.0
2005,Darrang,10350.0,7.0,325.0,552.0,9.0,3.0,187783.0,928500.0,475273.0,453227.0,1585.0,586.0,163.0,31.0,4.0,0.0,1.0,48.81281637049003,4.944537045419447,198.0,1.0,21.324717285945077,0.1077005923532579,51.18718362950996,586.0
2005,Dhemaji,977.0,8.0,308.0,1264.0,55.0,4.0,129869.0,686133.0,351249.0,334884.0,3237.0,212.0,98.0,21.0,3.0,0.0,1.0,48.8074469527045,5.283270064449561,122.0,1.0,17.780809260012273,0.1457443381968219,51.1925530472955,212.0
2005,Dhubri,1066.0,0.0,301.0,1052.0,39.0,9.0,414674.0,1949258.0,997848.0,951410.0,2176.0,896.0,246.0,44.0,6.0,1.0,1.0,48.80882879536726,4.700699826851936,296.0,2.0,15.185265367642458,0.1026031443759625,51.19117120463274,896.0
2005,Dibrugarh,38.0,2.0,310.0,1318.0,30.0,9.0,276867.0,1326335.0,676434.0,649901.0,3381.0,392.0,231.0,28.0,5.0,0.0,0.0,48.99976250343993,4.790513134465285,264.0,0.0,19.90447360583865,0.0,51.00023749656008,392.0
2005,Goalpara,3060.0,0.0,302.0,779.0,50.0,11.0,198454.0,1008183.0,513292.0,494891.0,1824.0,553.0,151.0,41.0,2.0,0.0,1.0,49.08741766127777,5.080184828726052,194.0,1.0,19.242538309017316,0.0991883417990583,50.91258233872223,553.0
2005,Golaghat,281.0,18.0,313.0,1032.0,93.0,7.0,227197.0,1066888.0,543161.0,523727.0,3502.0,305.0,144.0,42.0,4.0,1.0,1.0,49.08922023680086,4.6958718645052535,190.0,2.0,17.808804673030345,0.187461101821372,50.91077976319913,305.0
2005,Hailakandi,4770.0,3.0,318.0,330.0,1.0,3.0,143350.0,659296.0,337890.0,321406.0,1327.0,497.0,105.0,12.0,2.0,0.0,1.0,48.7498786584478,4.599204743634461,119.0,1.0,18.049555889918945,0.1516769402514197,51.2501213415522,497.0
2005,Jorhat,96.0,1.0,312.0,763.0,85.0,11.0,236262.0,1092256.0,556805.0,535451.0,2851.0,383.0,143.0,41.0,3.0,2.0,0.0,49.02248190900302,4.623070997451982,187.0,2.0,17.120528520786337,0.1831072569068057,50.97751809099699,383.0
2005,Karbi Anglong,13430.0,33.0,314.0,2712.0,209.0,7.0,177646.0,956313.0,490167.0,466146.0,10434.0,92.0,145.0,47.0,5.0,1.0,1.0,48.74408274278401,5.383250959773933,197.0,2.0,20.599950016364936,0.2091365483894917,51.255917257216,92.0
2005,Karimganj,302.0,1.0,317.0,915.0,21.0,7.0,247714.0,1228686.0,625864.0,602822.0,1809.0,679.0,217.0,23.0,1.0,0.0,1.0,49.06233162907366,4.960099146596479,241.0,1.0,19.614449908276,0.081387758955502,50.93766837092634,679.0
2005,Kokrajhar,5964.0,3.0,300.0,1053.0,15.0,4.0,181081.0,887142.0,452905.0,434237.0,3296.0,269.0,159.0,45.0,4.0,1.0,1.0,48.94785727651267,4.899144581706529,208.0,2.0,23.44607740361746,0.2254430519578601,51.052142723487336,269.0
2005,Lakhimpur,2320.0,10.0,307.0,1146.0,38.0,4.0,204307.0,1042137.0,529674.0,512463.0,2277.0,458.0,156.0,28.0,5.0,1.0,1.0,49.1742448449676,5.100838444106174,189.0,2.0,18.135811318473483,0.1919133472854337,50.8257551550324,458.0
2005,Sivasagar,26.0,0.0,311.0,862.0,13.0,7.0,248367.0,1151050.0,589216.0,561834.0,2668.0,431.0,219.0,43.0,2.0,2.0,1.0,48.81056426740802,4.634472373543989,264.0,3.0,22.935580556882847,0.260631597237305,51.18943573259198,431.0
2005,Sonitpur,3404.0,8.0,306.0,1798.0,78.0,8.0,392919.0,1924110.0,983904.0,940206.0,5204.0,370.0,279.0,53.0,3.0,2.0,1.0,48.86446201100769,4.896963496293129,335.0,3.0,17.410647000431368,0.1559162417949077,51.13553798899231,370.0
2005,Tinsukia,738.0,0.0,309.0,1136.0,32.0,13.0,268598.0,1327929.0,680231.0,647698.0,3790.0,350.0,164.0,19.0,5.0,0.0,1.0,48.77504746112179,4.943927356123277,188.0,1.0,14.157383414324109,0.0753052309272559,51.22495253887821,350.0
2005,Araria,0.0,0.0,209.0,716.0,26.0,3.0,568142.0,2811569.0,1463333.0,1348236.0,2830.0,993.0,199.0,33.0,2.0,1.0,1.0,47.95315355945382,4.948708245473843,234.0,2.0,8.322755016860693,0.0711346582637666,52.04684644054619,993.0
2005,Arwal,0.0,0.0,240.0,299.0,17.0,1.0,118222.0,700843.0,363497.0,337346.0,638.0,1099.0,64.0,28.0,0.0,0.0,1.0,48.13431824245944,5.928194413899274,92.0,1.0,13.127048425967011,0.1426853089779023,51.86568175754056,1099.0
2005,Aurangabad,1282.0,0.0,235.0,1742.0,105.0,6.0,391898.0,2540073.0,1318684.0,1221389.0,3305.0,769.0,216.0,70.0,3.0,0.0,1.0,48.08479913766258,6.4814645647591975,289.0,1.0,11.377625761149384,0.039368947270413,51.91520086233742,769.0
2005,Aurangabad,1282.0,0.0,235.0,1742.0,105.0,6.0,391898.0,2540073.0,1318684.0,1221389.0,3305.0,769.0,279.0,50.0,10.0,3.0,0.0,48.08479913766258,6.4814645647591975,339.0,3.0,13.346073124670038,0.1181068418112392,51.91520086233742,769.0
2005,Banka,9.0,0.0,225.0,1702.0,409.0,2.0,381601.0,2034763.0,1067140.0,967623.0,3020.0,674.0,265.0,43.0,3.0,1.0,1.0,47.55458006657287,5.332174181933485,311.0,2.0,15.28433532553914,0.0982915455018594,52.44541993342714,674.0
2005,Begusarai,0.0,0.0,222.0,694.0,446.0,10.0,589667.0,2970541.0,1567660.0,1402881.0,1918.0,1549.0,287.0,41.0,2.0,1.0,1.0,47.226447976984666,5.037658542872503,330.0,2.0,11.109087536580038,0.0673278032520002,52.77355202301533,1549.0
2005,Bhagalpur,14.0,0.0,224.0,966.0,549.0,10.0,564711.0,3037766.0,1615663.0,1422103.0,2569.0,1182.0,258.0,71.0,3.0,2.0,1.0,46.81410615564201,5.379328541501759,332.0,3.0,10.929084070333266,0.0987567837680716,53.18589384435799,1182.0
2005,Bhojpur,1.0,0.0,231.0,997.0,220.0,6.0,416090.0,2728407.0,1430380.0,1298027.0,2395.0,1139.0,302.0,42.0,3.0,1.0,1.0,47.57453708336036,6.557252036818958,347.0,2.0,12.71804389887579,0.0733028466793993,52.42546291663963,1139.0
2005,Buxar,1.0,0.0,232.0,835.0,298.0,3.0,261660.0,1706352.0,887977.0,818375.0,1703.0,1002.0,147.0,35.0,0.0,2.0,1.0,47.960502873967386,6.52125659252465,182.0,3.0,10.66602904910593,0.1758136656446032,52.03949712603261,1002.0
2005,Darbhanga,0.0,0.0,215.0,1069.0,178.0,4.0,803012.0,3937385.0,2059949.0,1877436.0,2279.0,1728.0,259.0,55.0,2.0,1.0,0.0,47.68230691182092,4.903270436805427,316.0,1.0,8.025631224784979,0.025397567167041,52.31769308817909,1728.0
2005,Gaya,191.0,1.0,236.0,2682.0,204.0,6.0,688425.0,4391418.0,2266566.0,2124852.0,4976.0,883.0,440.0,71.0,2.0,0.0,1.0,48.38646651263897,6.378934524458002,513.0,1.0,11.68187587699463,0.0227716878693852,51.61353348736103,883.0
2005,Gopalganj,2.0,0.0,217.0,1395.0,139.0,5.0,413044.0,2562012.0,1267666.0,1294346.0,2033.0,1260.0,195.0,35.0,3.0,1.0,1.0,50.52068452450652,6.2027580596740295,233.0,2.0,9.094414858322288,0.0780636468525518,49.47931547549348,1260.0
2005,Jamui,791.0,0.0,238.0,1324.0,179.0,5.0,307082.0,1760405.0,916064.0,844341.0,3098.0,568.0,279.0,57.0,3.0,1.0,1.0,47.96288354100335,5.732687034733393,339.0,2.0,19.25693235363453,0.1136102203754249,52.03711645899665,568.0
2005,Kaimur (Bhabua),4.0,0.0,233.0,1337.0,358.0,3.0,250884.0,1626384.0,847006.0,779378.0,3332.0,488.0,183.0,30.0,2.0,2.0,1.0,47.92090920717371,6.482613478739179,215.0,3.0,13.21951027555608,0.184458282914736,52.0790907928263,488.0
2005,Katihar,0.0,0.0,212.0,1306.0,234.0,3.0,619076.0,3071029.0,1600430.0,1470599.0,3057.0,1005.0,330.0,62.0,1.0,2.0,1.0,47.88619710201369,4.960665572562981,393.0,3.0,12.797013639402298,0.0976871270183381,52.113802897986304,1005.0
2005,Khagaria,0.0,0.0,223.0,245.0,56.0,2.0,328823.0,1666886.0,883786.0,783100.0,1486.0,1122.0,171.0,26.0,1.0,1.0,1.0,46.97981745602279,5.069250022048336,198.0,2.0,11.878436797717422,0.1199842100779537,53.020182543977214,1122.0
2005,Kishanganj,0.0,0.0,210.0,732.0,39.0,3.0,338445.0,1690400.0,866970.0,823430.0,1884.0,897.0,136.0,16.0,2.0,0.0,1.0,48.71213913866541,4.994607691057631,154.0,1.0,9.11026975863701,0.0591575958353052,51.2878608613346,897.0
2005,Lakhisarai,0.0,0.0,227.0,362.0,110.0,2.0,163355.0,1000912.0,526345.0,474567.0,1228.0,815.0,102.0,22.0,1.0,1.0,1.0,47.41345892545998,6.127219858590187,125.0,2.0,12.488610387326757,0.1998177661972281,52.586541074540015,815.0
2005,Madhepura,0.0,0.0,213.0,380.0,59.0,3.0,401289.0,2001762.0,1047559.0,954203.0,1788.0,1120.0,272.0,36.0,0.0,0.0,1.0,47.66815435601235,4.988330106232665,308.0,1.0,15.386444542358184,0.0499559887738902,52.33184564398765,1120.0
2005,Madhubani,1.0,0.0,207.0,1040.0,70.0,6.0,898515.0,4487379.0,2329313.0,2158066.0,3501.0,1282.0,434.0,88.0,3.0,2.0,1.0,48.0919039822578,4.994217124922789,525.0,3.0,11.699479807700664,0.066854170329718,51.9080960177422,1282.0
2005,Munger,133.0,0.0,226.0,534.0,324.0,7.0,263171.0,1367765.0,729041.0,638724.0,1419.0,964.0,151.0,30.0,0.0,1.0,1.0,46.69837289300428,5.197248177040783,181.0,2.0,13.233267410702862,0.1462239492895344,53.30162710699572,964.0
2005,Muzaffarpur,4.0,0.0,216.0,1719.0,67.0,9.0,945703.0,4801062.0,2527497.0,2273565.0,3172.0,1514.0,480.0,94.0,1.0,0.0,1.0,47.35546010445189,5.076712244753374,575.0,1.0,11.97651686231088,0.0208287249779319,52.644539895548114,1514.0
2005,Pashchim Champaran,3.0,0.0,203.0,1365.0,118.0,8.0,710461.0,3935042.0,2061110.0,1873932.0,5228.0,753.0,368.0,53.0,2.0,1.0,1.0,47.62165181464391,5.538716410893771,423.0,2.0,10.749567603090387,0.050825378738016,52.378348185356096,753.0
2005,Purnia,0.0,0.0,211.0,1113.0,160.0,3.0,647777.0,3264619.0,1699370.0,1565249.0,3229.0,1011.0,334.0,44.0,2.0,0.0,1.0,47.94583992802836,5.039726634320144,380.0,1.0,11.639949409104094,0.0306314458134318,52.05416007197165,1011.0
2005,Rohtas,196.0,0.0,234.0,1717.0,355.0,10.0,460345.0,2959918.0,1543546.0,1416372.0,3881.0,763.0,186.0,51.0,2.0,2.0,1.0,47.85173102768388,6.429782011317599,239.0,3.0,8.074548011127336,0.1013541591354895,52.14826897231613,763.0
2005,Saharsa,0.0,0.0,214.0,445.0,23.0,1.0,368979.0,1900661.0,997174.0,903487.0,1687.0,1127.0,152.0,42.0,0.0,1.0,1.0,47.535410049451215,5.15113597250792,194.0,2.0,10.206975362781684,0.1052265501317699,52.46458995054878,1127.0
2005,Samastipur,3.0,0.0,221.0,1129.0,117.0,7.0,835493.0,4261566.0,2230003.0,2031563.0,2904.0,1467.0,362.0,65.0,1.0,3.0,1.0,47.67174789736918,5.100660328692161,428.0,4.0,10.04325639917345,0.0938622093380696,52.32825210263081,1467.0
2005,Saran,10.0,0.0,219.0,1570.0,194.0,6.0,631097.0,3951862.0,2022821.0,1929041.0,2641.0,1496.0,413.0,63.0,3.0,1.0,1.0,48.8134707132992,6.261893179653841,479.0,2.0,12.120868593083465,0.0506090546684069,51.1865292867008,1496.0
2005,Sheikhpura,0.0,0.0,228.0,261.0,53.0,2.0,100701.0,636342.0,329743.0,306599.0,689.0,924.0,85.0,23.0,1.0,1.0,1.0,48.18148102749779,6.319122948133583,109.0,2.0,17.129153819801303,0.3142964003633267,51.81851897250221,924.0
2005,Sheohar,0.0,0.0,205.0,191.0,12.0,1.0,150144.0,656246.0,346673.0,309573.0,349.0,1880.0,29.0,12.0,1.0,1.0,1.0,47.17331610402197,4.370777387041773,42.0,2.0,6.400039009761583,0.3047637623695992,52.82668389597804,1880.0
2005,Sitamarhi,0.0,0.0,206.0,808.0,26.0,8.0,736322.0,3423574.0,1803252.0,1620322.0,2294.0,1492.0,212.0,54.0,2.0,0.0,1.0,47.32837671976712,4.6495609257906185,268.0,1.0,7.828076740856193,0.0292092415703589,52.67162328023288,1492.0
2005,Siwan,0.0,0.0,218.0,1435.0,95.0,3.0,535661.0,3330464.0,1675090.0,1655374.0,2219.0,1501.0,367.0,61.0,3.0,0.0,1.0,49.70400520768277,6.217484565798145,431.0,1.0,12.941139733082236,0.0300258462484506,50.29599479231722,1501.0
2005,Supaul,0.0,0.0,208.0,526.0,25.0,3.0,443073.0,2229076.0,1155283.0,1073793.0,2425.0,919.0,178.0,31.0,2.0,1.0,1.0,48.17211257041034,5.030945239272084,211.0,2.0,9.465805562484189,0.0897232754737837,51.82788742958966,919.0
2005,Vaishali,0.0,0.0,220.0,1422.0,147.0,3.0,626087.0,3495021.0,1844535.0,1650486.0,2036.0,1717.0,335.0,47.0,3.0,1.0,1.0,47.223922259694575,5.582324820671888,385.0,2.0,11.015670578231148,0.0572242627440579,52.77607774030543,1717.0
2005,Chandigarh,432.0,0.0,55.0,5.0,0.0,6.0,241173.0,1055450.0,580663.0,474787.0,114.0,9258.0,17.0,0.0,2.0,0.0,1.0,44.98431948458004,4.376319073859843,19.0,1.0,1.8001800180018002,0.0947463167369368,55.01568051541996,9258.0
2005,Bastar,44298.0,0.0,414.0,1128.0,22.0,6.0,311538.0,1413199.0,698487.0,714712.0,10470.0,135.0,405.0,58.0,11.0,0.0,0.0,50.57405220354671,4.536201041285493,474.0,0.0,33.54092381893845,0.0,49.42594779645329,135.0
2005,Bilaspur,3903.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,381.0,79.0,10.0,0.0,1.0,49.532406874090206,4.745679319127788,470.0,1.0,123.05082260783963,0.2618102608677439,50.467593125909794,327.0
2005,Bilaspur,3903.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,114.0,30.0,6.0,0.0,0.0,49.532406874090206,4.745679319127788,150.0,0.0,39.27153913016159,0.0,50.467593125909794,327.0
2005,Bilaspur,3903.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,381.0,79.0,10.0,0.0,1.0,49.258173717135534,4.433308034659183,470.0,1.0,17.64509997450846,0.0375427659032094,50.74182628286447,322.0
2005,Bilaspur,3903.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,114.0,30.0,6.0,0.0,0.0,49.258173717135534,4.433308034659183,150.0,0.0,5.631414885481424,0.0,50.74182628286447,322.0
2005,Durg,2058.0,0.0,409.0,1761.0,12.0,25.0,701707.0,3343872.0,1682101.0,1661771.0,8535.0,392.0,444.0,73.0,15.0,0.0,1.0,49.696011091333645,4.765339379541604,532.0,1.0,15.909699892818862,0.0299054509263512,50.30398890866636,392.0
2005,Mahasamund,892.0,0.0,411.0,1112.0,33.0,6.0,248561.0,1032754.0,511967.0,520787.0,4790.0,216.0,219.0,28.0,4.0,0.0,1.0,50.42701359665516,4.154931787368091,251.0,1.0,24.3039484717561,0.0968284799671557,49.57298640334484,216.0
2005,Raigarh,13339.0,0.0,403.0,1426.0,40.0,10.0,367962.0,1493984.0,750278.0,743706.0,7086.0,211.0,338.0,51.0,9.0,0.0,1.0,49.78005119198063,4.060158385920285,398.0,1.0,26.640178208066487,0.0669351211257951,50.21994880801937,211.0
2005,Raigarh,13339.0,0.0,520.0,1860.0,49.0,42.0,611790.0,2634200.0,1344345.0,1289855.0,7152.0,368.0,338.0,51.0,9.0,0.0,1.0,48.96572014273784,4.305725820951634,398.0,1.0,15.108951484321617,0.0379621896590995,51.03427985726216,368.0
2005,Raipur,3049.0,0.0,410.0,2094.0,55.0,26.0,871225.0,4063872.0,2048186.0,2015686.0,12383.0,328.0,572.0,69.0,18.0,0.0,1.0,49.60013504362343,4.664549341444518,659.0,1.0,16.21606192321018,0.0246070742385586,50.39986495637658,328.0
2005,Surguja,24068.0,3.0,401.0,1746.0,4.0,16.0,526049.0,2359886.0,1193129.0,1166757.0,15732.0,150.0,591.0,81.0,19.0,0.0,1.0,49.4412441956942,4.486057382487183,691.0,1.0,29.281075441779816,0.0423749282804338,50.5587558043058,150.0
2005,Daman,84.0,0.0,495.0,15.0,0.0,7.0,50376.0,191173.0,124659.0,66514.0,72.0,2655.0,20.0,2.0,1.0,0.0,1.0,34.792570080503,3.79492218516754,23.0,1.0,12.030987639467916,0.5230864191073007,65.207429919497,2655.0
2005,Diu,20.0,0.0,494.0,4.0,0.0,1.0,10580.0,52074.0,25642.0,26432.0,39.0,1335.0,6.0,1.0,1.0,0.0,1.0,50.75853592963859,4.921928166351607,8.0,1.0,15.362753005338556,1.9203441256673195,49.24146407036141,1335.0
2005,New Delhi,1133.0,0.0,94.0,0.0,0.0,0.0,33208.0,142004.0,77942.0,64062.0,35.0,4057.0,0.0,0.0,0.0,1.0,0.0,45.11281372355708,4.276198506384004,0.0,1.0,0.0,0.7042055153375961,54.88718627644291,4057.0
2005,North Goa,2478.0,1.0,585.0,188.0,6.0,47.0,191766.0,818008.0,416677.0,401331.0,1736.0,471.0,104.0,11.0,3.0,0.0,1.0,49.06198961379352,4.265657102927526,118.0,1.0,14.42528679426118,0.1222481931717049,50.938010386206486,471.0
2005,South Goa,1269.0,0.0,586.0,132.0,8.0,23.0,151845.0,640537.0,322463.0,318074.0,1966.0,326.0,71.0,8.0,2.0,0.0,1.0,49.65739684046355,4.218360828476407,81.0,1.0,12.64563951809185,0.1561190063961957,50.342603159536445,326.0
2005,Ahmadabad,3515.0,4.0,474.0,506.0,6.0,13.0,1510134.0,7214225.0,3788051.0,3426174.0,8107.0,890.0,279.0,44.0,11.0,0.0,1.0,47.49192047655846,4.7772085126220585,334.0,1.0,4.629741933471717,0.0138615027948255,52.50807952344153,890.0
2005,Amreli,4530.0,0.0,480.0,614.0,2.0,10.0,294837.0,1514190.0,771049.0,743141.0,7397.0,205.0,247.0,37.0,14.0,2.0,1.0,49.07845118512208,5.135685141281454,298.0,3.0,19.68048923847073,0.1981257305886315,50.92154881487792,205.0
2005,Bharuch,2442.0,2.0,488.0,647.0,6.0,21.0,333483.0,1551019.0,805707.0,745312.0,6509.0,238.0,200.0,38.0,7.0,0.0,1.0,48.05305415343074,4.650968715046944,245.0,1.0,15.796066972745017,0.064473742745898,51.94694584656926,238.0
2005,Kheda,30330.0,0.0,483.0,615.0,3.0,12.0,466856.0,2299885.0,1185727.0,1114158.0,3953.0,582.0,317.0,50.0,12.0,1.0,1.0,48.44407437763192,4.926326319036277,379.0,2.0,16.479084823806406,0.0869608697826195,51.55592562236807,582.0
2005,Panch Mahals,8530.0,0.0,484.0,1198.0,12.0,9.0,446611.0,2390776.0,1226961.0,1163815.0,5231.0,457.0,400.0,65.0,14.0,2.0,1.0,48.67938276107841,5.353150728486312,479.0,3.0,20.035335807286003,0.1254822701917703,51.32061723892159,457.0
2005,Rajkot,4954.0,5.0,476.0,833.0,2.0,23.0,786586.0,3804558.0,1974445.0,1830113.0,11198.0,340.0,330.0,45.0,18.0,5.0,1.0,48.10316993458898,4.836798519170186,393.0,6.0,10.329715041799862,0.1577055731572498,51.89683006541102,340.0
2005,Surat,10695.0,0.0,492.0,690.0,23.0,22.0,1333200.0,6081322.0,3402224.0,2679098.0,4549.0,1337.0,375.0,51.0,13.0,0.0,0.0,44.054532879528495,4.561447644764477,439.0,0.0,7.218825117301795,0.0,55.94546712047151,1337.0
2005,Vadodara,10285.0,15.0,486.0,1533.0,4.0,25.0,877106.0,4165626.0,2153736.0,2011890.0,7546.0,552.0,465.0,79.0,16.0,0.0,1.0,48.297422764309616,4.74928457905886,560.0,1.0,13.443357612997422,0.0240059957374953,51.702577235690384,552.0
2005,Valsad,252.0,0.0,491.0,433.0,1.0,28.0,364403.0,1705678.0,887222.0,818456.0,3008.0,567.0,330.0,41.0,10.0,2.0,1.0,47.98420334904947,4.680746316578074,381.0,3.0,22.33715859617114,0.1758831385525286,52.01579665095053,567.0
2005,Ambala,293.0,0.0,70.0,461.0,9.0,15.0,224334.0,1128350.0,598703.0,529647.0,1574.0,717.0,103.0,17.0,4.0,2.0,1.0,46.93995657375814,5.029777028894417,124.0,3.0,10.989497939469135,0.2658749501484468,53.060043426241855,717.0
2005,Bhiwani,1615.0,0.0,81.0,442.0,2.0,6.0,311380.0,1634445.0,866672.0,767773.0,4778.0,342.0,214.0,42.0,9.0,5.0,1.0,46.97453875780464,5.249036546984392,265.0,6.0,16.213454720103766,0.3670970880023494,53.02546124219536,342.0
2005,Faridabad,274.0,0.0,88.0,144.0,5.0,3.0,358919.0,1809733.0,966110.0,843623.0,741.0,2442.0,59.0,14.0,2.0,1.0,1.0,46.61588201132432,5.042176647098649,75.0,2.0,4.144257744098163,0.1105135398426176,53.38411798867567,2442.0
2005,Fatehabad,230.0,0.0,78.0,245.0,0.0,4.0,180637.0,942011.0,495360.0,446651.0,2538.0,371.0,103.0,16.0,4.0,1.0,1.0,47.41462679310539,5.214939353510078,123.0,2.0,13.057172368475529,0.2123117458288703,52.585373206894616,371.0
2005,Hisar,1756.0,0.0,80.0,268.0,1.0,11.0,335608.0,1743931.0,931562.0,812369.0,3983.0,438.0,198.0,35.0,8.0,3.0,1.0,46.58263429000344,5.196333222092441,241.0,4.0,13.819354091417608,0.2293668728865993,53.41736570999656,438.0
2005,Jhajjar,1307.0,0.0,83.0,247.0,13.0,5.0,185334.0,958405.0,514667.0,443738.0,1834.0,523.0,125.0,27.0,6.0,2.0,1.0,46.29963324481821,5.171231398448208,158.0,3.0,16.48572367631638,0.3130200698034756,53.70036675518178,523.0
2005,Jind,765.0,0.0,77.0,302.0,4.0,6.0,249736.0,1334152.0,713006.0,621146.0,2702.0,494.0,162.0,28.0,7.0,1.0,1.0,46.55736377863992,5.342249415382644,197.0,2.0,14.765933716697946,0.1499079565146999,53.44263622136008,494.0
2005,Kaithal,1163.0,0.0,73.0,267.0,2.0,4.0,204274.0,1074304.0,571003.0,503301.0,2317.0,464.0,143.0,23.0,6.0,0.0,1.0,46.84902969736685,5.259132341854568,172.0,1.0,16.010365781007984,0.0930835219826045,53.15097030263315,464.0
2005,Kurukshetra,146.0,0.0,72.0,407.0,8.0,5.0,188143.0,964655.0,510976.0,453679.0,1530.0,630.0,110.0,21.0,5.0,0.0,1.0,47.03018177483141,5.127243639146819,136.0,1.0,14.098304575210824,0.1036640042294913,52.96981822516859,630.0
2005,Panchkula,110.0,0.0,69.0,206.0,13.0,8.0,117107.0,561293.0,299679.0,261614.0,898.0,625.0,46.0,9.0,2.0,0.0,1.0,46.60916847350671,4.792992733141486,57.0,1.0,10.155123972684498,0.1781600696962192,53.3908315264933,625.0
2005,Panipat,7307.0,0.0,75.0,176.0,10.0,12.0,235640.0,1205437.0,646857.0,558580.0,1268.0,951.0,90.0,16.0,3.0,0.0,1.0,46.33838184824259,5.115587336615175,109.0,1.0,9.042363889610158,0.0829574668771574,53.661618151757416,951.0
2005,Rewari,240.0,0.0,85.0,389.0,14.0,9.0,178043.0,900332.0,474335.0,425997.0,1594.0,565.0,111.0,16.0,5.0,1.0,1.0,47.315545820874966,5.056823351662239,132.0,2.0,14.661258291385844,0.2221402771422097,52.68445417912503,565.0
2005,Rohtak,3377.0,0.0,82.0,136.0,7.0,5.0,206988.0,1061204.0,568479.0,492725.0,1745.0,608.0,116.0,20.0,5.0,2.0,1.0,46.43075223990864,5.12688658279707,141.0,3.0,13.286794998888055,0.2826977659337884,53.569247760091365,608.0
2005,Sirsa,226.0,0.0,79.0,327.0,3.0,5.0,246571.0,1295189.0,682582.0,612607.0,4277.0,303.0,151.0,24.0,6.0,2.0,1.0,47.29865679835144,5.252803452149685,181.0,3.0,13.97479441224408,0.2316264267222776,52.70134320164856,303.0
2005,Sonipat,7501.0,0.0,76.0,319.0,13.0,8.0,277726.0,1450001.0,781299.0,668702.0,2122.0,683.0,161.0,28.0,6.0,1.0,1.0,46.11734750527759,5.22097679007367,195.0,2.0,13.448266587402356,0.1379309393579728,53.882652494722414,683.0
2005,Bilaspur,23.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,381.0,79.0,10.0,0.0,1.0,49.532406874090206,4.745679319127788,470.0,1.0,123.05082260783963,0.2618102608677439,50.467593125909794,327.0
2005,Bilaspur,23.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,114.0,30.0,6.0,0.0,0.0,49.532406874090206,4.745679319127788,150.0,0.0,39.27153913016159,0.0,50.467593125909794,327.0
2005,Bilaspur,23.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,381.0,79.0,10.0,0.0,1.0,49.258173717135534,4.433308034659183,470.0,1.0,17.64509997450846,0.0375427659032094,50.74182628286447,322.0
2005,Bilaspur,23.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,114.0,30.0,6.0,0.0,0.0,49.258173717135534,4.433308034659183,150.0,0.0,5.631414885481424,0.0,50.74182628286447,322.0
